order_id,order_date,sales_rep_id,region,city,category,sub_category,channel,quantity,unit_price,discount_pct,discount_amount,revenue,cogs,profit
ORD00604,2023-11-24,REP015,East,Kolkata,Electronics,Phones,Wholesale,17,4489.07,25,19078.55,57235.64,38969.15,18266.49
ORD00605,2023-06-20,REP002,East,Hyderabad,Furniture,Bedroom,Retail Store,50,1202.56,0,0.0,60128.0,30956.28,29171.72
ORD00606,2023-04-02,REP016,North,Chennai,Food & Beverage,Snacks,Direct Sales,32,14693.39,5,23509.42,446679.06,260454.35,186224.71
ORD00607,2023-02-06,REP019,East,Ahmedabad,Clothing,Men's,Online,29,10759.46,0,0.0,312024.34,128072.97,183951.37
ORD00608,2023-05-17,REP005,East,Kolkata,Food & Beverage,Beverages,Online,42,9641.0,0,0.0,404922.0,242702.86,162219.14
ORD00609,2023-02-05,REP018,South,Mumbai,Sports,Water Sports,Direct Sales,31,6597.26,25,51128.76,153386.3,97290.03,56096.27
ORD00610,2023-06-05,REP013,North,Delhi,Books,Children,Wholesale,8,8551.93,10,6841.54,61573.9,30788.92,30784.98
ORD00611,2023-04-01,REP018,North,Kolkata,Sports,Team Sports,Retail Store,6,12633.61,10,7580.17,68221.49,40546.61,27674.88
ORD00612,2023-11-20,REP015,South,Chennai,Furniture,Outdoor,Online,7,9496.19,10,6647.33,59826.0,32662.07,27163.93
ORD00613,2023-02-02,REP018,East,Ahmedabad,Clothing,Men's,Direct Sales,47,14946.12,5,35123.38,667344.26,364883.66,302460.6
ORD00614,2023-03-02,REP007,Central,Ahmedabad,Electronics,Laptops,Retail Store,22,935.21,25,5143.66,15430.96,6370.58,9060.38
ORD00615,2023-01-10,REP016,Central,Mumbai,Books,Non-Fiction,Retail Store,5,649.48,5,162.37,3085.03,1686.49,1398.54
ORD00616,2023-02-19,REP015,Central,Chennai,Books,Non-Fiction,Online,1,2666.51,0,0.0,2666.51,1790.29,876.22
ORD00617,2023-04-14,REP014,East,Kolkata,Toys,Action Figures,Wholesale,8,7507.44,20,12011.9,48047.62,22398.44,25649.18
ORD00618,2023-10-31,REP006,East,Delhi,Electronics,Phones,Online,21,12562.76,5,13190.9,250627.06,157711.68,92915.38
ORD00619,2023-03-26,REP015,South,Surat,Furniture,Bedroom,Online,49,6285.8,25,77001.05,231003.15,118037.57,112965.58
ORD00620,2023-09-07,REP003,North,Mumbai,Clothing,Men's,Retail Store,41,9225.38,5,18912.03,359328.55,145416.35,213912.2
ORD00621,2023-04-16,REP005,East,Jaipur,Electronics,Tablets,Direct Sales,27,10433.2,15,42254.46,239441.94,145510.66,93931.28
ORD00622,2023-09-13,REP020,North,Hyderabad,Food & Beverage,Beverages,Wholesale,12,9197.02,0,0.0,110364.24,63887.83,46476.41
ORD00623,2023-02-18,REP020,East,Jaipur,Food & Beverage,Snacks,Retail Store,36,3611.02,0,0.0,129996.72,90475.25,39521.47
ORD00624,2023-12-17,REP016,West,Chennai,Food & Beverage,Beverages,Retail Store,18,890.73,0,0.0,16033.14,10244.92,5788.22
ORD00625,2023-05-09,REP011,Central,Ahmedabad,Books,Fiction,Online,4,9708.43,10,3883.37,34950.35,16177.71,18772.64
ORD00626,2023-03-01,REP003,South,Ahmedabad,Electronics,Laptops,Wholesale,35,2720.73,0,0.0,95225.55,51947.29,43278.26
ORD00627,2023-02-26,REP011,South,Delhi,Food & Beverage,Beverages,Retail Store,48,10185.1,10,48888.48,439996.32,206366.62,233629.7
ORD00628,2023-10-27,REP016,North,Kolkata,Books,Children,Retail Store,13,5695.43,5,3702.03,70338.56,29687.02,40651.54
ORD00629,2023-04-10,REP012,East,Bengaluru,Clothing,Footwear,Wholesale,12,5871.22,5,3522.73,66931.91,35963.99,30967.92
ORD00630,2023-08-27,REP015,West,Chennai,Clothing,Men's,Wholesale,45,8573.12,10,38579.04,347211.36,153103.01,194108.35
ORD00631,2023-03-29,REP019,Central,Bengaluru,Clothing,Kids,Online,39,2436.14,25,23752.37,71257.09,48870.11,22386.98
ORD00632,2023-08-08,REP008,South,Pune,Food & Beverage,Organic,Direct Sales,14,8914.55,15,18720.55,106083.15,51317.86,54765.29
ORD00633,2023-08-02,REP002,North,Ahmedabad,Sports,Outdoor,Online,38,14199.16,20,107913.62,431654.46,288982.1,142672.36
ORD00634,2023-08-20,REP016,South,Delhi,Food & Beverage,Organic,Online,31,12164.78,25,94277.04,282831.14,182818.48,100012.66
ORD00635,2023-02-16,REP001,West,Hyderabad,Books,Children,Retail Store,14,2077.41,10,2908.37,26175.37,12347.41,13827.96
ORD00636,2023-08-26,REP005,West,Chennai,Books,Children,Wholesale,37,11234.57,0,0.0,415679.09,288034.95,127644.14
ORD00637,2023-12-20,REP011,Central,Mumbai,Books,Children,Wholesale,46,9537.69,25,109683.44,329050.3,138599.14,190451.16
ORD00638,2023-04-17,REP003,Central,Pune,Food & Beverage,Dairy,Online,45,14196.82,20,127771.38,511085.52,292631.63,218453.89
ORD00639,2023-01-21,REP012,East,Chennai,Sports,Team Sports,Online,4,1753.4,10,701.36,6312.24,3406.12,2906.12
ORD00640,2023-11-29,REP016,Central,Bengaluru,Sports,Outdoor,Retail Store,9,14720.65,5,6624.29,125861.56,70720.37,55141.19
ORD00641,2023-02-02,REP012,East,Ahmedabad,Furniture,Office,Direct Sales,18,7603.13,15,20528.45,116327.89,56203.08,60124.81
ORD00642,2023-05-30,REP015,Central,Pune,Sports,Fitness,Online,31,10676.4,25,82742.1,248226.3,160754.75,87471.55
ORD00643,2023-02-09,REP004,South,Hyderabad,Clothing,Footwear,Online,6,1294.54,5,388.36,7378.88,3589.91,3788.97
ORD00644,2023-11-18,REP001,East,Kolkata,Books,Non-Fiction,Retail Store,32,2342.42,5,3747.87,71209.57,39607.21,31602.36
ORD00645,2023-04-07,REP003,North,Bengaluru,Food & Beverage,Dairy,Wholesale,27,6713.51,25,45316.19,135948.58,55255.58,80693.0
ORD00646,2023-12-07,REP017,Central,Ahmedabad,Food & Beverage,Dairy,Direct Sales,42,9726.16,10,40849.87,367648.85,200679.11,166969.74
ORD00647,2023-07-10,REP010,North,Chennai,Furniture,Bedroom,Wholesale,20,2658.88,10,5317.76,47859.84,22400.06,25459.78
ORD00648,2023-05-27,REP006,South,Chennai,Furniture,Outdoor,Retail Store,11,9317.59,5,5124.67,97368.82,59740.02,37628.8
ORD00649,2023-05-14,REP012,South,Bengaluru,Clothing,Men's,Online,3,14907.22,20,8944.33,35777.33,15668.4,20108.93
ORD00650,2023-03-25,REP018,East,Delhi,Books,Academic,Online,23,2304.37,15,7950.08,45050.43,25316.54,19733.89
ORD00651,2023-03-21,REP001,Central,Jaipur,Food & Beverage,Organic,Wholesale,50,2266.22,15,16996.65,96314.35,65334.2,30980.15
ORD00652,2023-10-17,REP015,East,Delhi,Books,Academic,Direct Sales,31,13450.06,20,83390.37,333561.49,200159.02,133402.47
ORD00653,2023-11-13,REP008,West,Pune,Electronics,Phones,Online,44,8309.3,10,36560.92,329048.28,134067.0,194981.28
ORD00654,2023-05-23,REP007,North,Delhi,Furniture,Living Room,Direct Sales,39,9655.56,20,75313.37,301253.47,168078.39,133175.08
ORD00655,2023-11-06,REP017,North,Pune,Books,Fiction,Direct Sales,33,5976.91,15,29585.7,167652.33,83042.78,84609.55
ORD00656,2023-06-29,REP010,West,Jaipur,Clothing,Footwear,Online,24,5853.08,0,0.0,140473.92,68185.35,72288.57
ORD00657,2023-08-06,REP014,South,Surat,Clothing,Footwear,Online,48,14889.7,15,107205.84,607499.76,295603.43,311896.33
ORD00658,2023-02-03,REP019,West,Delhi,Clothing,Women's,Online,20,7171.74,20,28686.96,114747.84,79863.52,34884.32
ORD00659,2023-03-12,REP007,South,Kolkata,Food & Beverage,Dairy,Wholesale,27,2705.91,15,10958.94,62100.63,38072.29,24028.34
ORD00660,2023-06-05,REP016,Central,Ahmedabad,Sports,Water Sports,Retail Store,3,12359.71,10,3707.91,33371.22,21703.83,11667.39
ORD00661,2023-08-30,REP004,East,Kolkata,Electronics,Laptops,Retail Store,10,4013.89,25,10034.73,30104.17,19575.93,10528.24
ORD00662,2023-02-04,REP020,East,Surat,Food & Beverage,Beverages,Direct Sales,2,1878.38,10,375.68,3381.08,1852.54,1528.54
ORD00663,2023-03-03,REP012,Central,Surat,Sports,Water Sports,Online,17,9457.14,15,24115.71,136655.67,94603.66,42052.01
ORD00664,2023-12-21,REP005,East,Chennai,Toys,Educational,Online,11,8766.65,5,4821.66,91611.49,45430.53,46180.96
ORD00665,2023-05-30,REP017,North,Jaipur,Furniture,Office,Retail Store,27,9580.08,10,25866.22,232795.94,96520.57,136275.37
ORD00666,2023-06-11,REP010,East,Pune,Toys,Board Games,Online,49,1508.18,5,3695.04,70205.78,39533.84,30671.94
ORD00667,2023-09-06,REP014,East,Chennai,Sports,Team Sports,Online,10,292.18,20,584.36,2337.44,1132.32,1205.12
ORD00668,2023-10-14,REP020,Central,Jaipur,Clothing,Women's,Online,33,3394.59,5,5601.07,106420.4,67952.83,38467.57
ORD00669,2023-09-03,REP012,East,Pune,Food & Beverage,Organic,Retail Store,5,1836.83,5,459.21,8724.94,5906.98,2817.96
ORD00670,2023-06-05,REP001,North,Bengaluru,Toys,Outdoor,Retail Store,39,7894.5,10,30788.55,277096.95,125154.2,151942.75
ORD00671,2023-02-10,REP014,North,Delhi,Toys,Board Games,Online,45,3475.96,5,7820.91,148597.29,68793.46,79803.83
ORD00672,2023-12-04,REP017,Central,Mumbai,Toys,Outdoor,Direct Sales,49,6525.59,5,15987.7,303766.21,131331.87,172434.34
ORD00673,2023-02-19,REP004,Central,Bengaluru,Electronics,Tablets,Retail Store,3,1087.09,25,815.32,2445.95,985.92,1460.03
ORD00674,2023-10-24,REP012,East,Chennai,Clothing,Kids,Retail Store,2,1452.61,25,726.3,2178.92,1487.23,691.69
ORD00675,2023-04-09,REP010,South,Jaipur,Sports,Fitness,Online,7,12311.84,0,0.0,86182.88,48146.21,38036.67
ORD00676,2023-12-24,REP019,South,Ahmedabad,Books,Fiction,Online,14,13815.11,25,48352.89,145058.65,78681.94,66376.71
ORD00677,2023-02-27,REP011,North,Ahmedabad,Clothing,Kids,Online,25,6418.97,20,32094.85,128379.4,60115.74,68263.66
ORD00678,2023-01-21,REP003,East,Ahmedabad,Sports,Outdoor,Online,32,11457.88,25,91663.04,274989.12,133777.09,141212.03
ORD00679,2023-08-16,REP008,Central,Kolkata,Food & Beverage,Dairy,Wholesale,30,9045.8,10,27137.4,244236.6,148035.21,96201.39
ORD00680,2023-07-08,REP006,North,Ahmedabad,Toys,Outdoor,Online,13,12865.93,15,25088.56,142168.53,96919.78,45248.75
ORD00681,2023-07-22,REP013,Central,Delhi,Food & Beverage,Organic,Retail Store,34,9912.37,0,0.0,337020.58,146861.89,190158.69
ORD00682,2023-07-26,REP004,South,Kolkata,Electronics,Tablets,Direct Sales,13,5145.61,20,13378.59,53514.34,34956.04,18558.3
ORD00683,2023-07-02,REP016,Central,Kolkata,Furniture,Office,Direct Sales,49,11863.44,25,145327.14,435981.42,297761.15,138220.27
ORD00684,2023-09-08,REP016,South,Chennai,Sports,Team Sports,Online,10,11543.19,0,0.0,115431.9,50404.15,65027.75
ORD00685,2023-07-15,REP020,East,Chennai,Electronics,Laptops,Wholesale,5,7522.21,0,0.0,37611.05,26012.62,11598.43
ORD00686,2023-08-27,REP007,East,Ahmedabad,Sports,Fitness,Direct Sales,49,1240.11,20,12153.08,48612.31,30638.96,17973.35
ORD00687,2023-01-17,REP014,North,Kolkata,Sports,Team Sports,Direct Sales,35,5219.87,20,36539.09,146156.36,82430.14,63726.22
ORD00688,2023-12-04,REP010,South,Ahmedabad,Furniture,Outdoor,Direct Sales,29,6948.88,0,0.0,201517.52,91299.68,110217.84
ORD00689,2023-09-09,REP018,Central,Surat,Clothing,Kids,Direct Sales,46,5897.3,0,0.0,271275.8,154805.32,116470.48
ORD00690,2023-07-13,REP020,East,Hyderabad,Food & Beverage,Beverages,Wholesale,33,930.48,10,3070.58,27635.26,15155.38,12479.88
ORD00691,2023-10-26,REP001,East,Kolkata,Electronics,Laptops,Online,38,772.26,10,2934.59,26411.29,13328.8,13082.49
ORD00692,2023-05-07,REP008,East,Surat,Food & Beverage,Dairy,Online,23,6237.75,0,0.0,143468.25,85847.38,57620.87
ORD00693,2023-06-16,REP002,West,Kolkata,Books,Fiction,Direct Sales,20,1805.62,5,1805.62,34306.78,13925.59,20381.19
ORD00694,2023-07-13,REP019,West,Pune,Furniture,Living Room,Online,45,7098.53,0,0.0,319433.85,222239.53,97194.32
ORD00695,2023-09-15,REP011,South,Surat,Toys,Outdoor,Wholesale,7,10393.87,5,3637.85,69119.24,34614.24,34505.0
ORD00696,2023-10-02,REP007,East,Hyderabad,Furniture,Outdoor,Online,13,7504.58,0,0.0,97559.54,63619.96,33939.58
ORD00697,2023-10-24,REP004,Central,Pune,Furniture,Outdoor,Wholesale,15,9406.13,0,0.0,141091.95,86815.58,54276.37
ORD00698,2023-06-04,REP017,East,Kolkata,Electronics,Accessories,Wholesale,28,3225.11,0,0.0,90303.08,53771.97,36531.11
ORD00699,2023-10-08,REP006,North,Jaipur,Clothing,Footwear,Retail Store,26,3843.85,20,19988.02,79952.08,42851.8,37100.28
ORD00700,2023-05-18,REP018,Central,Kolkata,Sports,Water Sports,Online,14,9946.01,25,34811.04,104433.1,71163.94,33269.16
ORD00701,2023-12-17,REP010,West,Kolkata,Sports,Outdoor,Wholesale,24,6991.05,5,8389.26,159395.94,70953.8,88442.14
ORD00702,2023-05-27,REP006,East,Surat,Toys,Action Figures,Retail Store,41,3133.01,15,19268.01,109185.4,52417.77,56767.63
ORD00703,2023-06-08,REP015,West,Jaipur,Food & Beverage,Beverages,Direct Sales,8,2334.44,0,0.0,18675.52,8846.15,9829.37
ORD00704,2023-05-23,REP018,South,Mumbai,Food & Beverage,Snacks,Direct Sales,13,2474.44,5,1608.39,30559.33,12490.9,18068.43
ORD00705,2023-06-02,REP003,West,Pune,Toys,Action Figures,Online,4,12907.8,0,0.0,51631.2,25514.66,26116.54
ORD00706,2023-03-03,REP017,Central,Jaipur,Food & Beverage,Beverages,Wholesale,16,1767.79,25,7071.16,21213.48,11669.0,9544.48
ORD00707,2023-10-27,REP013,South,Kolkata,Food & Beverage,Snacks,Retail Store,16,9037.34,10,14459.74,130137.7,64910.83,65226.87
ORD00708,2023-05-11,REP019,North,Ahmedabad,Clothing,Men's,Wholesale,12,3290.22,10,3948.26,35534.38,18898.7,16635.68
ORD00709,2023-05-23,REP005,East,Ahmedabad,Books,Fiction,Wholesale,21,8231.6,15,25929.54,146934.06,88868.88,58065.18
ORD00710,2023-12-06,REP002,South,Hyderabad,Toys,Educational,Direct Sales,2,9716.42,20,3886.57,15546.27,6380.86,9165.41
ORD00711,2023-07-18,REP001,West,Hyderabad,Furniture,Office,Wholesale,44,1918.6,5,4220.92,80197.48,52713.33,27484.15
ORD00712,2023-11-20,REP011,West,Mumbai,Electronics,Phones,Wholesale,20,3234.76,5,3234.76,61460.44,41471.49,19988.95
ORD00713,2023-06-20,REP014,North,Chennai,Toys,Action Figures,Wholesale,50,14113.38,15,105850.35,599818.65,372536.92,227281.73
ORD00714,2023-06-17,REP015,North,Mumbai,Sports,Fitness,Retail Store,23,6370.97,25,36633.08,109899.23,70778.23,39121.0
ORD00715,2023-06-06,REP011,Central,Delhi,Books,Children,Online,42,2127.77,15,13404.95,75961.39,34943.96,41017.43
ORD00716,2023-11-01,REP014,East,Ahmedabad,Clothing,Women's,Direct Sales,34,10732.1,25,91222.85,273668.55,172123.51,101545.04
ORD00717,2023-05-25,REP007,North,Kolkata,Toys,Board Games,Wholesale,17,2684.84,20,9128.46,36513.82,23662.07,12851.75
ORD00718,2023-01-12,REP018,Central,Bengaluru,Clothing,Footwear,Online,25,14176.88,20,70884.4,283537.6,132510.2,151027.4
ORD00719,2023-11-13,REP014,Central,Hyderabad,Food & Beverage,Beverages,Retail Store,17,10548.79,5,8966.47,170362.96,70689.54,99673.42
ORD00720,2023-09-27,REP014,West,Ahmedabad,Electronics,Tablets,Online,11,14213.93,0,0.0,156353.23,63203.37,93149.86
ORD00721,2023-09-11,REP013,South,Kolkata,Clothing,Women's,Retail Store,13,14196.18,10,18455.03,166095.31,80786.86,85308.45
ORD00722,2023-07-29,REP005,North,Hyderabad,Sports,Outdoor,Wholesale,19,10927.95,5,10381.55,197249.5,103654.47,93595.03
ORD00723,2023-02-13,REP001,West,Chennai,Clothing,Footwear,Wholesale,16,5607.6,25,22430.4,67291.2,39982.46,27308.74
ORD00724,2023-11-02,REP009,North,Delhi,Books,Children,Online,44,3262.04,15,21529.46,122000.3,74729.57,47270.73
ORD00725,2023-12-10,REP020,North,Mumbai,Electronics,Tablets,Wholesale,16,7116.89,10,11387.02,102483.22,71638.01,30845.21
ORD00726,2023-10-14,REP002,Central,Chennai,Sports,Water Sports,Wholesale,20,14665.11,25,73325.55,219976.65,112467.54,107509.11
ORD00727,2023-12-30,REP017,West,Chennai,Clothing,Footwear,Wholesale,22,13180.66,5,14498.73,275475.79,117599.07,157876.72
ORD00728,2023-05-24,REP012,West,Hyderabad,Electronics,Tablets,Wholesale,3,14679.9,15,6605.95,37433.75,24762.57,12671.18
ORD00729,2023-09-09,REP005,Central,Ahmedabad,Sports,Team Sports,Online,34,4763.85,5,8098.55,153872.35,76114.94,77757.41
ORD00730,2023-03-25,REP015,West,Delhi,Clothing,Women's,Direct Sales,4,3524.92,0,0.0,14099.68,7628.97,6470.71
ORD00731,2023-09-10,REP004,South,Delhi,Electronics,Accessories,Wholesale,23,14833.4,20,68233.64,272934.56,148902.14,124032.42
ORD00732,2023-05-20,REP019,Central,Bengaluru,Electronics,Phones,Online,19,2791.76,5,2652.17,50391.27,31493.59,18897.68
ORD00733,2023-12-13,REP004,East,Mumbai,Sports,Outdoor,Wholesale,27,13814.16,5,18649.12,354333.2,223398.59,130934.61
ORD00734,2023-03-20,REP001,North,Ahmedabad,Books,Fiction,Direct Sales,26,5666.02,0,0.0,147316.52,95916.78,51399.74
ORD00735,2023-12-02,REP020,West,Pune,Food & Beverage,Dairy,Retail Store,39,9904.29,10,38626.73,347640.58,240195.71,107444.87
ORD00736,2023-10-08,REP020,West,Delhi,Clothing,Men's,Direct Sales,42,4316.01,0,0.0,181272.42,112958.1,68314.32
ORD00737,2023-04-17,REP006,West,Kolkata,Furniture,Bedroom,Wholesale,16,14479.23,15,34750.15,196917.53,84035.83,112881.7
ORD00738,2023-06-08,REP020,South,Pune,Books,Non-Fiction,Online,8,4548.35,15,5458.02,30928.78,19199.56,11729.22
ORD00739,2023-09-01,REP009,Central,Surat,Toys,Educational,Direct Sales,33,3078.08,15,15236.5,86340.14,57470.06,28870.08
ORD00740,2023-02-17,REP002,Central,Pune,Electronics,Accessories,Direct Sales,24,9246.63,15,33287.87,188631.25,111142.64,77488.61
ORD00741,2023-09-27,REP017,North,Hyderabad,Books,Non-Fiction,Direct Sales,42,10324.92,5,21682.33,411964.31,279806.28,132158.03
ORD00742,2023-06-03,REP008,Central,Kolkata,Food & Beverage,Snacks,Wholesale,31,4575.86,5,7092.58,134759.08,81568.89,53190.19
ORD00743,2023-09-19,REP014,West,Delhi,Sports,Fitness,Direct Sales,36,1240.33,0,0.0,44651.88,24738.23,19913.65
ORD00744,2023-01-09,REP004,West,Chennai,Books,Academic,Retail Store,23,3897.42,0,0.0,89640.66,56526.87,33113.79
ORD00745,2023-10-28,REP015,West,Surat,Toys,Outdoor,Wholesale,3,1341.03,25,1005.77,3017.32,1476.36,1540.96
ORD00746,2023-05-13,REP004,West,Jaipur,Furniture,Bedroom,Online,14,2857.8,25,10002.3,30006.9,20844.47,9162.43
ORD00747,2023-12-21,REP013,Central,Ahmedabad,Electronics,Accessories,Wholesale,8,298.24,25,596.48,1789.44,971.91,817.53
ORD00748,2023-06-04,REP003,South,Chennai,Sports,Team Sports,Online,45,10139.67,25,114071.29,342213.86,206194.35,136019.51
ORD00749,2023-04-18,REP016,South,Bengaluru,Clothing,Men's,Direct Sales,2,10470.88,5,1047.09,19894.67,13084.8,6809.87
ORD00750,2023-08-05,REP001,North,Chennai,Toys,Board Games,Retail Store,6,4583.68,15,4125.31,23376.77,10389.8,12986.97
ORD00751,2023-04-14,REP010,Central,Kolkata,Books,Children,Online,32,7125.19,15,34200.91,193805.17,111548.03,82257.14
ORD00752,2023-08-01,REP016,Central,Surat,Furniture,Living Room,Wholesale,7,9493.11,25,16612.94,49838.83,26391.47,23447.36
ORD00753,2023-12-14,REP016,South,Mumbai,Electronics,Accessories,Online,26,7342.9,20,38183.08,152732.32,94294.53,58437.79
ORD00754,2023-08-31,REP004,West,Surat,Food & Beverage,Dairy,Wholesale,36,1046.31,25,9416.79,28250.37,14835.43,13414.94
ORD00755,2023-06-26,REP015,South,Jaipur,Food & Beverage,Organic,Retail Store,2,2503.87,25,1251.93,3755.81,1718.89,2036.92
ORD00756,2023-03-09,REP010,West,Kolkata,Sports,Team Sports,Wholesale,39,12816.46,25,124960.48,374881.46,223837.01,151044.45
ORD00757,2023-02-14,REP016,South,Chennai,Toys,Outdoor,Retail Store,11,9365.45,10,10302.0,92717.95,56299.2,36418.75
ORD00758,2023-04-18,REP018,North,Mumbai,Clothing,Footwear,Wholesale,7,11922.89,15,12519.03,70941.2,34838.91,36102.29
ORD00759,2023-02-02,REP011,West,Delhi,Furniture,Office,Retail Store,44,2463.22,20,21676.34,86705.34,35513.73,51191.61
ORD00760,2023-01-24,REP018,East,Chennai,Electronics,Phones,Online,32,3941.55,10,12612.96,113516.64,72135.94,41380.7
ORD00761,2023-11-09,REP020,North,Jaipur,Books,Fiction,Online,29,12004.9,0,0.0,348142.1,241052.87,107089.23
ORD00762,2023-03-22,REP010,West,Jaipur,Sports,Fitness,Direct Sales,11,9485.9,5,5217.24,99127.66,66742.23,32385.43
ORD00763,2023-03-04,REP007,West,Kolkata,Books,Fiction,Online,10,9741.69,10,9741.69,87675.21,56616.11,31059.1
ORD00764,2023-07-10,REP014,East,Bengaluru,Clothing,Footwear,Retail Store,22,4372.7,5,4809.97,91389.43,38892.61,52496.82
ORD00765,2023-07-29,REP015,Central,Pune,Toys,Outdoor,Online,15,2156.12,15,4851.27,27490.53,14405.67,13084.86
ORD00766,2023-02-13,REP011,East,Kolkata,Food & Beverage,Beverages,Retail Store,50,248.24,20,2482.4,9929.6,6782.84,3146.76
ORD00767,2023-03-19,REP019,North,Jaipur,Food & Beverage,Snacks,Wholesale,26,11411.97,25,74177.8,222533.42,150600.75,71932.67
ORD00768,2023-06-10,REP012,North,Hyderabad,Food & Beverage,Organic,Retail Store,44,10541.78,10,46383.83,417454.49,257346.21,160108.28
ORD00769,2023-11-13,REP015,East,Kolkata,Books,Children,Retail Store,29,9693.8,20,56224.04,224896.16,132083.29,92812.87
ORD00770,2023-03-06,REP017,Central,Hyderabad,Furniture,Living Room,Retail Store,3,8107.76,15,3648.49,20674.79,12767.29,7907.5
ORD00771,2023-01-15,REP018,Central,Hyderabad,Electronics,Tablets,Retail Store,34,5176.56,25,44000.76,132002.28,59138.1,72864.18
ORD00772,2023-01-31,REP012,East,Jaipur,Toys,Educational,Wholesale,47,6398.91,20,60149.75,240599.02,104211.27,136387.75
ORD00773,2023-10-21,REP001,West,Pune,Electronics,Laptops,Retail Store,49,9799.34,0,0.0,480167.66,256707.75,223459.91
ORD00774,2023-10-21,REP005,West,Jaipur,Toys,Board Games,Retail Store,23,4558.1,25,26209.08,78627.22,49962.63,28664.59
ORD00775,2023-03-17,REP014,West,Delhi,Electronics,Tablets,Online,34,8777.3,10,29842.82,268585.38,144040.43,124544.95
ORD00776,2023-12-13,REP017,West,Surat,Electronics,Accessories,Direct Sales,9,7196.17,15,9714.83,55050.7,23309.67,31741.03
ORD00777,2023-12-19,REP016,West,Chennai,Toys,Educational,Retail Store,38,7532.53,15,42935.42,243300.72,170055.9,73244.82
ORD00778,2023-09-20,REP017,North,Bengaluru,Sports,Outdoor,Direct Sales,32,10696.14,5,17113.82,325162.66,224495.4,100667.26
ORD00779,2023-03-02,REP020,West,Delhi,Food & Beverage,Snacks,Online,48,2436.91,20,23394.34,93577.34,47799.27,45778.07
ORD00780,2023-07-11,REP010,East,Ahmedabad,Furniture,Office,Online,3,7889.38,0,0.0,23668.14,12104.84,11563.3
ORD00781,2023-06-06,REP010,South,Chennai,Toys,Board Games,Direct Sales,10,11778.51,15,17667.76,100117.34,41508.18,58609.16
ORD00782,2023-10-21,REP010,Central,Ahmedabad,Electronics,Laptops,Wholesale,36,5294.87,0,0.0,190615.32,100124.99,90490.33
ORD00783,2023-03-12,REP017,West,Ahmedabad,Toys,Outdoor,Direct Sales,31,12533.45,20,77707.39,310829.56,136716.17,174113.39
ORD00784,2023-07-18,REP008,West,Pune,Clothing,Kids,Online,6,12017.19,25,18025.78,54077.36,31747.57,22329.79
ORD00785,2023-12-29,REP001,Central,Hyderabad,Books,Children,Online,48,4232.89,0,0.0,203178.72,134054.49,69124.23
ORD00786,2023-01-28,REP019,Central,Bengaluru,Books,Fiction,Direct Sales,13,14332.01,20,37263.23,149052.9,85415.76,63637.14
ORD00787,2023-01-10,REP009,South,Bengaluru,Sports,Fitness,Direct Sales,8,9907.99,20,15852.78,63411.14,28783.78,34627.36
ORD00788,2023-01-12,REP011,West,Chennai,Electronics,Tablets,Direct Sales,26,8874.51,15,34610.59,196126.67,129167.51,66959.16
ORD00789,2023-10-05,REP006,East,Chennai,Electronics,Tablets,Retail Store,25,3931.95,0,0.0,98298.75,68213.03,30085.72
ORD00790,2023-01-31,REP020,East,Chennai,Furniture,Living Room,Online,10,4671.23,15,7006.84,39705.46,23965.52,15739.94
ORD00791,2023-06-15,REP009,West,Delhi,Books,Fiction,Online,20,5910.1,10,11820.2,106381.8,47099.28,59282.52
ORD00792,2023-09-16,REP013,North,Hyderabad,Clothing,Women's,Online,49,8995.37,5,22038.66,418734.47,229422.03,189312.44
ORD00793,2023-11-21,REP008,North,Hyderabad,Furniture,Outdoor,Online,36,6165.44,15,33293.38,188662.46,77101.05,111561.41
ORD00794,2023-11-22,REP017,South,Chennai,Clothing,Women's,Wholesale,20,8566.86,15,25700.58,145636.62,61920.69,83715.93
ORD00795,2023-10-12,REP015,North,Mumbai,Sports,Outdoor,Direct Sales,16,8109.28,15,19462.27,110286.21,75921.65,34364.56
ORD00796,2023-09-04,REP009,Central,Hyderabad,Toys,Educational,Direct Sales,42,14584.02,0,0.0,612528.84,256069.22,356459.62
ORD00797,2023-10-01,REP019,North,Hyderabad,Furniture,Bedroom,Online,38,12626.19,10,47979.52,431815.7,178618.59,253197.11
ORD00798,2023-04-18,REP020,Central,Pune,Food & Beverage,Snacks,Wholesale,9,10903.6,10,9813.24,88319.16,58598.33,29720.83
ORD00799,2023-06-14,REP011,South,Ahmedabad,Books,Academic,Wholesale,49,10645.54,10,52163.15,469468.31,222423.98,247044.33
ORD00800,2023-01-05,REP006,West,Jaipur,Electronics,Phones,Direct Sales,42,13841.64,20,116269.78,465079.1,252518.74,212560.36
ORD00801,2023-10-03,REP001,West,Delhi,Toys,Outdoor,Wholesale,35,1309.12,25,11454.8,34364.4,20459.87,13904.53
ORD00802,2023-12-23,REP001,North,Ahmedabad,Toys,Outdoor,Wholesale,39,5433.69,5,10595.7,201318.21,131207.88,70110.33
ORD00803,2023-12-15,REP012,South,Delhi,Clothing,Footwear,Wholesale,1,3400.66,0,0.0,3400.66,2134.0,1266.66
ORD00804,2023-09-10,REP020,South,Mumbai,Toys,Board Games,Retail Store,15,14703.77,10,22055.65,198500.9,81591.57,116909.33
ORD00805,2023-03-29,REP018,South,Surat,Toys,Outdoor,Retail Store,8,13061.75,20,20898.8,83595.2,45985.53,37609.67
